-209.90466308594,-8.4508962631226,413.79806518555
-209.81050109863,-8.4466991424561,412.80697631836
-209.71575927734,-8.4418678283691,411.81576538086
-209.62036132813,-8.4362525939941,410.82498168945
-209.52474975586,-8.4316911697388,409.83193969727
-209.42878723145,-8.4269323348999,408.84042358398
-209.33229064941,-8.4215173721313,407.84872436523
-209.23495483398,-8.4164924621582,406.85540771484
-209.13723754883,-8.4113836288452,405.86343383789
-209.03977966309,-8.4058628082275,404.87078857422
-208.94163513184,-8.402268409729,403.87777709961
-208.84280395508,-8.3980960845947,402.88522338867
-208.74348449707,-8.3913297653198,401.892578125
-208.6442565918,-8.3862581253052,400.90026855469
-208.5446472168,-8.381796836853,399.90777587891
-208.44497680664,-8.3778047561646,398.91552734375
-208.34510803223,-8.3721199035645,397.92385864258
-208.24488830566,-8.3650178909302,396.93185424805
-208.14479064941,-8.3553581237793,395.94024658203
-208.04455566406,-8.350133895874,394.94906616211
-207.94401550293,-8.3455924987793,393.95779418945
-207.84342956543,-8.3384284973145,392.96682739258
-207.74301147461,-8.3329677581787,391.97610473633
-207.64239501953,-8.3282842636108,390.98529052734
-207.54168701172,-8.3239011764526,389.99478149414
-207.44163513184,-8.3201246261597,389.00430297852
-207.34184265137,-8.3167104721069,388.01388549805
-207.2416229248,-8.3135929107666,387.02365112305
-207.14140319824,-8.3067598342896,386.03344726563
-207.04119873047,-8.2978086471558,385.04330444336
-206.94102478027,-8.2939262390137,384.05325317383
-206.84094238281,-8.2871532440186,383.06323242188
-206.7409362793,-8.2779874801636,382.07330322266
-206.64164733887,-8.274733543396,381.08349609375
-206.54206848145,-8.2703447341919,380.09365844727
-206.4422454834,-8.2647476196289,379.10400390625
-206.36289978027,-8.2619428634644,378.34283447266
-206.25198364258,-8.2569913864136,377.2297668457
-206.15534973145,-8.2523202896118,376.26715087891
-206.04347229004,-8.2467632293701,375.13671875
-205.93272399902,-8.2412757873535,374.01889038086
-205.83949279785,-8.2368040084839,373.09390258789
-205.72796630859,-8.2307596206665,371.97171020508
-205.64709472656,-8.2261219024658,371.18728637695
-205.54843139648,-8.2195110321045,370.19732666016
-205.44940185547,-8.2150583267212,369.20755004883
-205.35000610352,-8.2123966217041,368.21783447266
-205.25117492676,-8.2063541412354,367.22769165039
-205.15222167969,-8.2015428543091,366.23773193359
-205.05322265625,-8.1993103027344,365.24819946289
-204.9548034668,-8.1943044662476,364.25833129883
-204.85652160645,-8.1878242492676,363.26846313477
-204.75827026367,-8.1790752410889,362.27856445313
-204.65982055664,-8.1729335784912,361.28851318359
-204.56120300293,-8.1688470840454,360.29840087891
-204.46307373047,-8.1696271896362,359.30856323242
-204.36517333984,-8.1716403961182,358.31912231445
-204.26753234863,-8.1752901077271,357.330078125
-204.16957092285,-8.1725769042969,356.34051513672
-204.07159423828,-8.1675958633423,355.35067749023
-203.97467041016,-8.1620073318481,354.3603515625
-203.87715148926,-8.157452583313,353.36990356445
-203.77917480469,-8.1538763046265,352.37954711914
-203.6820526123,-8.1509408950806,351.38949584961
-203.58477783203,-8.1476554870605,350.39935302734
-203.48721313477,-8.1435470581055,349.40905761719
-203.38969421387,-8.1391172409058,348.41860961914
-203.29197692871,-8.1347942352295,347.42810058594
-203.1944732666,-8.1312770843506,346.43756103516
-203.09687805176,-8.1264524459839,345.44702148438
-202.99909973145,-8.1207389831543,344.45657348633
-202.90119934082,-8.1158208847046,343.46615600586
-202.80337524414,-8.1105012893677,342.47549438477
-202.70582580566,-8.1045322418213,341.48461914063
-202.60815429688,-8.0970277786255,340.49377441406
-202.50997924805,-8.0899543762207,339.50299072266
-202.41111755371,-8.0860242843628,338.51245117188
-202.31231689453,-8.0841102600098,337.52200317383
-202.21331787109,-8.083366394043,336.53155517578
-202.1150970459,-8.0765438079834,335.541015625
-202.01654052734,-8.0702838897705,334.55038452148
-201.91778564453,-8.0650262832642,333.55960083008
-201.81871032715,-8.0575494766235,332.56869506836
-201.71946716309,-8.0479545593262,331.57781982422
-201.62084960938,-8.0333662033081,330.58737182617
-201.52238464355,-8.0223608016968,329.59689331055
-201.42385864258,-8.0138988494873,328.60632324219
-201.32464599609,-8.0085067749023,327.61605834961
-201.22534179688,-8.0036754608154,326.62606811523
-201.12614440918,-7.9994611740112,325.63647460938
-201.02745056152,-7.9942488670349,324.64682006836
-200.92877197266,-7.9886751174927,323.65701293945
-200.83003234863,-7.9829144477844,322.66729736328
-200.73127746582,-7.9770908355713,321.677734375
-200.63256835938,-7.9713649749756,320.6882019043
-200.53352355957,-7.9681615829468,319.69921875
-200.43479919434,-7.9652485847473,318.71014404297
-200.3365020752,-7.9625697135925,317.72100830078
-200.23756408691,-7.9592099189758,316.73233032227
-200.13873291016,-7.9549145698547,315.74349975586
-200.04072570801,-7.9479293823242,314.75445556641
-199.94267272949,-7.9420757293701,313.76510620117
-199.84468078613,-7.9371891021729,312.77551269531
-199.74607849121,-7.9328722953796,311.78662109375
-199.64776611328,-7.928530216217,310.7975769043
-199.54991149902,-7.9238309860229,309.80841064453
-199.45181274414,-7.9221014976501,308.81936645508
-199.35375976563,-7.9200143814087,307.83023071289
-199.25614929199,-7.9124450683594,306.84103393555
-199.15830993652,-7.9071998596191,305.85174560547
-199.06031799316,-7.903552532196,304.86236572266
-198.96249389648,-7.8967032432556,303.87295532227
-198.86462402344,-7.8915123939514,302.88366699219
-198.7667388916,-7.8899416923523,301.89483642578
-198.66883850098,-7.8850474357605,300.90573120117
-198.57093811035,-7.8794527053833,299.91641235352
-198.47285461426,-7.8755912780762,298.92700195313
-198.3752746582,-7.8730430603027,297.93707275391
-198.27813720703,-7.8716144561768,296.94677734375
-198.1809387207,-7.8663640022278,295.95748901367
-198.08366394043,-7.8618850708008,294.9680480957
-197.986328125,-7.8595700263977,293.97839355469
-197.88948059082,-7.8549370765686,292.98837280273
-197.79275512695,-7.8495326042175,291.99822998047
-197.69596862793,-7.8459396362305,291.00866699219
